                  中证加权 (ICL9)
      时间	    开盘	    最高	    最低	    收盘	         成交量	  VOL.VOLUME	  VOL.MAVOL1	  VOL.MAVOL2	  DMI.PDI   	  DMI.MDI   	  DMI.ADX   	  DMI.ADXR  	
 2022/04/14	  5986.2	  6074.6	  5972.8	  6024.4	         148044	     148044	     138200	     114451	       7.36	      29.30	      47.95	      44.46	
 2022/04/15	  6001.6	  6020.4	  5942.6	  5956.0	         131982	     131982	     141635	     117497	       7.33	      29.53	      57.72	      43.80	
 2022/04/18	  5869.2	  6009.6	  5859.8	  5986.2	         108717	     108717	     136953	     120875	       7.25	      30.01	      60.07	      44.19	
 2022/04/19	  5992.2	  6021.0	  5959.6	  6003.6	          86104	      86104	     122645	     120777	       8.32	      26.79	      59.93	      44.88	
 2022/04/20	  6015.6	  6016.0	  5842.6	  5844.8	         106441	     106441	     116258	     123015	       7.94	      31.80	      60.09	      46.77	
 2022/04/21	  5845.0	  5874.8	  5635.8	  5658.2	         145088	     145088	     115666	     126933	       2.77	      41.14	      63.53	      50.79	
 2022/04/22	  5618.2	  5688.0	  5550.2	  5617.4	         153711	     153711	     120012	     130824	       2.68	      44.07	      68.30	      58.13	
 2022/04/25	  5489.6	  5539.2	  5205.0	  5230.4	         174809	     174809	     133231	     135092	       2.32	      52.04	      73.51	      65.62	
 2022/04/26	  5246.2	  5330.4	  5071.8	  5086.2	         193681	     193681	     154746	     138695	       2.19	      53.28	      78.69	      69.38	
 2022/04/27	  5075.6	  5339.4	  5038.0	  5338.8	         209142	     209142	     175286	     145772	       2.07	      48.89	      85.23	      72.58	
 2022/04/28	  5313.0	  5341.0	  5198.8	  5314.6	         174857	     174857	     181240	     148453	       2.12	      44.54	      90.38	      75.24	
 2022/04/29	  5336.8	  5552.0	  5313.0	  5548.0	         185585	     185585	     187615	     153814	      10.13	      40.51	      85.82	      74.67	
 2022/05/05	  5537.8	  5622.8	  5516.2	  5575.2	         119407	     119407	     176534	     154883	      13.32	      40.82	      79.53	      73.92	
 2022/05/06	  5472.4	  5517.4	  5416.8	  5423.4	         141744	     141744	     166147	     160447	      13.04	      43.81	      73.30	      73.41	
 2022/05/09	  5408.4	  5502.8	  5404.8	  5456.6	         115580	     115580	     147435	     161360	      11.52	      44.77	      67.80	      73.24	
 2022/05/10	  5375.4	  5599.4	  5350.4	  5584.6	         158876	     158876	     144238	     162739	      14.35	      40.92	      60.49	      72.86	
 2022/05/11	  5589.6	  5755.8	  5575.0	  5613.6	         169920	     169920	     141105	     164360	      19.86	      37.45	      50.46	      70.42	
 2022/05/12	  5612.2	  5674.4	  5563.2	  5624.4	         141996	     141996	     145623	     161079	      19.10	      37.21	      45.82	      65.82	
 2022/05/13	  5680.0	  5694.8	  5610.6	  5691.8	         130558	     130558	     143386	     154767	      20.48	      34.13	      41.52	      60.52	
 2022/05/16	  5731.8	  5753.6	  5623.0	  5651.8	         124696	     124696	     145209	     146322	      23.58	      27.62	      33.81	      53.56	
 2022/05/17	  5659.6	  5694.0	  5605.4	  5693.6	         119780	     119780	     137390	     140814	      24.04	      25.50	      24.46	      46.13	
 2022/05/18	  5672.8	  5726.8	  5646.2	  5663.0	         136991	     136991	     130804	     135955	      29.09	      13.81	      22.38	      41.44	
 2022/05/19	  5611.0	  5717.2	  5583.0	  5715.8	         164755	     164755	     135356	     140490	      30.81	      11.30	      24.99	      37.72	
 2022/05/20	  5754.0	  5816.2	  5708.6	  5812.4	         151822	     151822	     139609	     141497	      39.11	      10.68	      29.15	      37.48	
 2022/05/23	  5802.0	  5835.2	  5764.0	  5808.8	          93232	      93232	     133316	     139263	      41.57	      11.09	      34.63	      38.07	
 2022/05/24	  5791.8	  5809.4	  5586.8	  5600.0	         134582	     134582	     136276	     136833	      30.37	      20.90	      36.39	      35.10	
 2022/05/25	  5616.0	  5692.4	  5590.0	  5688.4	         112535	     112535	     131385	     131095	      26.55	      20.95	      37.87	      31.16	
 2022/05/26	  5675.0	  5787.4	  5595.6	  5770.8	         135245	     135245	     125483	     130420	      31.20	      15.21	      37.67	      30.03	
 2022/05/27	  5811.4	  5829.4	  5719.4	  5764.0	         117975	     117975	     118714	     129161	      33.25	      14.47	      36.51	      30.75	
 2022/05/30	  5773.2	  5791.4	  5721.2	  5787.4	         101229	     101229	     120313	     126815	      31.04	      16.00	      32.32	      30.73	
 2022/05/31	  5778.8	  5913.6	  5732.6	  5891.2	         127724	     127724	     118942	     127609	      29.01	      16.00	      27.49	      31.06	
 2022/06/01	  5879.2	  5915.6	  5829.6	  5883.8	         105049	     105049	     117444	     124415	      29.57	      15.53	      29.60	      33.00	
 2022/06/02	  5851.6	  5974.0	  5844.2	  5966.2	         116575	     116575	     113710	     119597	      31.01	      15.12	      33.38	      35.62	
 2022/06/06	  5970.0	  6099.0	  5944.4	  6070.2	         141639	     141639	     118443	     118579	      34.40	      14.91	      34.22	      35.95	
 2022/06/07	  6058.0	  6080.0	  6029.6	  6052.8	         117002	     117002	     121598	     120956	      35.18	      14.20	      34.74	      35.63	
 2022/06/08	  6059.6	  6114.0	  5993.4	  6093.2	         143642	     143642	     124781	     121862	      32.48	      15.97	      35.10	      33.71	
 2022/06/09	  6084.0	  6093.8	  5952.0	  6020.4	         135714	     135714	     130914	     124179	      32.33	      14.64	      36.55	      32.02	
 2022/06/10	  5977.8	  6160.2	  5977.4	  6153.4	         152744	     152744	     138148	     125929	      29.20	      14.04	      37.21	      33.40	
 2022/06/13	  6120.0	  6152.8	  6057.6	  6116.8	         168677	     168677	     143556	     131000	      27.77	      13.85	      37.04	      35.21	
 2022/06/14	  6057.6	  6192.2	  5941.8	  6186.4	         216176	     216176	     163391	     142494	      27.36	      10.36	      37.97	      36.10	
 2022/06/15	  6208.6	  6310.0	  6136.0	  6145.4	         208937	     208937	     176450	     150616	      32.43	       9.97	      39.72	      37.23	
 2022/06/16	  6189.6	  6228.0	  6134.0	  6142.2	         179358	     179358	     185178	     158046	      28.99	      10.61	      41.77	      38.43	
 2022/06/17	  6123.8	  6225.8	  6046.0	  6209.6	         187028	     187028	     192035	     165092	      25.73	      14.83	      39.98	      38.26	
 2022/06/20	  6226.0	  6248.0	  6139.4	  6186.6	         117591	     117591	     181818	     162687	      26.36	      14.54	      38.95	      38.08	
 2022/06/21	  6187.6	  6207.4	  6092.8	  6146.4	         131103	     131103	     164803	     164097	      20.81	      17.52	      34.80	      35.92	
 2022/06/22	  6145.2	  6155.2	  6021.6	  6031.2	         135193	     135193	     150055	     163252	      20.19	      20.78	      27.53	      32.75	
 2022/06/23	  6053.8	  6198.8	  6020.0	  6195.8	         140723	     140723	     142328	     163753	      18.94	      20.26	      19.26	      29.49	
 2022/06/24	  6204.0	  6284.8	  6191.6	  6274.2	         128720	     128720	     130666	     161351	      17.51	      20.91	      13.00	      27.39	
 2022/06/27	  6310.0	  6356.4	  6282.2	  6288.4	         124048	     124048	     131957	     156888	      20.90	      20.57	       8.66	      24.32	
 2022/06/28	  6298.8	  6423.2	  6282.4	  6404.6	         110310	     110310	     127799	     146301	      24.08	      18.52	       6.01	      22.48	
 2022/06/29	  6396.0	  6409.8	  6283.4	  6314.2	         130037	     130037	     126768	     138411	      24.27	      16.55	       7.73	      21.27	
 2022/06/30	  6342.2	  6401.4	  6339.4	  6354.6	         131572	     131572	     124937	     133633	      21.94	      17.40	       9.41	      18.47	
